track_id	start	end	duration	label	root	bass	C	Db	D	Eb	E	F	Gb	G	Ab	A	Bb	B	key_diatonic_root_label	key_diatonic_root
38	8.783514	10.664331	1.880817	D:9	2	2	1	0	1	0	1	0	1	0	0	1	0	0	C	0.000000
38	10.664331	12.510317	1.845986	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	12.510317	14.391133	1.880816	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
38	14.391133	16.179070	1.787937	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	16.179070	18.071496	1.892426	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	18.071496	19.963922	1.892426	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	19.963922	21.844739	1.880817	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	21.844739	23.725555	1.880816	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	23.725555	25.606371	1.880816	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	25.606371	27.510408	1.904037	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	27.510408	31.039841	3.529433	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	31.039841	34.801473	3.761632	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	C	0.000000
38	34.801473	38.772086	3.970613	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
38	38.772086	40.664512	1.892426	D:9	2	2	1	0	1	0	1	0	1	0	0	1	0	0	A	9.000000
38	40.664512	42.568548	1.904036	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	42.568548	44.437755	1.869207	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
38	44.437755	46.237301	1.799546	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	46.237301	48.118117	1.880816	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	48.118117	50.022154	1.904037	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	50.022154	51.891360	1.869206	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	51.891360	53.807006	1.915646	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	53.807006	55.711043	1.904037	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	55.711043	57.615079	1.904036	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	57.615079	61.157470	3.542391	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	61.157470	64.894535	3.737065	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	C	0.000000
38	64.894535	68.969637	4.075102	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
38	68.969637	70.850453	1.880816	D:9	2	2	1	0	1	0	1	0	1	0	0	1	0	0	C	0.000000
38	70.850453	72.754489	1.904036	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	72.754489	76.609002	3.854513	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
38	76.609002	78.547868	1.938866	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	78.547868	80.463514	1.915646	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
38	80.463514	82.379160	1.915646	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	82.379160	84.283197	1.904037	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
38	84.283197	86.187233	1.904036	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	86.187233	88.079659	1.892426	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	88.079659	90.018526	1.938867	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	90.018526	91.969002	1.950476	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	91.969002	93.942698	1.973696	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
38	93.942698	95.777074	1.834376	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	95.777074	97.750770	1.973696	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	97.750770	99.689637	1.938867	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	99.689637	101.593673	1.904036	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	101.593673	103.462879	1.869206	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	103.462879	105.459795	1.996916	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	105.459795	107.375442	1.915647	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
38	107.375442	111.020975	3.645533	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
38	111.020975	114.817437	3.796462	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	C	0.000000
38	114.817437	118.904149	4.086712	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
38	118.904149	120.784965	1.880816	D:9	2	2	1	0	1	0	1	0	1	0	0	1	0	0	A	9.000000
38	120.784965	122.735442	1.950477	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	A	9.000000
38	122.735442	126.624784	3.889342	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
38	126.624784	128.563650	1.938866	D:9	2	2	1	0	1	0	1	0	1	0	0	1	0	0	A	9.000000
38	128.563650	130.339977	1.776327	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	A	9.000000
38	130.339977	134.052426	3.712449	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
38	134.052426	138.370612	4.318186	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
39	0.000000	0.421247	0.421247	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	7.000000
39	0.421247	4.058253	3.637006	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	G	7.000000
39	4.058253	7.796666	3.738413	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	7.796666	15.157392	7.360726	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	15.157392	18.895804	3.738412	C:7	0	0	1	0	0	0	1	0	0	1	0	0	1	0	G	7.000000
39	18.895804	22.645827	3.750023	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	22.645827	24.213174	1.567347	D:7	2	2	1	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
39	24.213174	26.233310	2.020136	C:7	0	0	1	0	0	0	1	0	0	1	0	0	1	0	G	7.000000
39	26.233310	28.090907	1.857597	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	28.090907	29.925283	1.834376	D:7	2	2	1	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
39	29.925283	37.390498	7.465215	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	37.390498	41.140521	3.750023	C:7	0	0	1	0	0	0	1	0	0	1	0	0	1	0	G	7.000000
39	41.140521	44.890544	3.750023	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	44.890544	46.666870	1.776326	D:7	2	2	1	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
39	46.666870	48.512857	1.845987	C:7	0	0	1	0	0	0	1	0	0	1	0	0	1	0	G	7.000000
39	48.512857	52.181609	3.668752	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	52.181609	54.050816	1.869207	B	11	11	0	0	0	1	0	0	1	0	0	0	0	1	G	7.000000
39	54.050816	55.920022	1.869206	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	G	7.000000
39	55.920022	56.848820	0.928798	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	G	7.000000
39	56.848820	57.789229	0.940409	B:min	11	11	0	0	1	0	0	0	1	0	0	0	0	1	G	7.000000
39	57.789229	59.635215	1.845986	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	G	7.000000
39	59.635215	61.446371	1.811156	B	11	11	0	0	0	1	0	0	1	0	0	0	0	1	G	7.000000
39	61.446371	63.373628	1.927257	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	G	7.000000
39	63.373628	65.266054	1.892426	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	G	7.000000
39	65.266054	66.043922	0.777868	B:min	11	11	0	0	1	0	0	0	1	0	0	0	0	1	G	7.000000
39	66.043922	67.204920	1.160998	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
39	67.204920	74.646916	7.441996	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	74.646916	78.396938	3.750022	C:7	0	0	1	0	0	0	1	0	0	1	0	0	1	0	G	7.000000
39	78.396938	82.123741	3.726803	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	82.123741	83.923287	1.799546	D:7	2	2	1	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
39	83.923287	85.780884	1.857597	C:7	0	0	1	0	0	0	1	0	0	1	0	0	1	0	G	7.000000
39	85.780884	87.619469	1.838585	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	87.619469	89.461247	1.841778	D:7	2	2	1	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
39	89.461247	96.984512	7.523265	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	96.984512	100.641655	3.657143	C:7	0	0	1	0	0	0	1	0	0	1	0	0	1	0	G	7.000000
39	100.641655	104.345238	3.703583	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	104.345238	106.214444	1.869206	D:7	2	2	1	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
39	106.214444	108.095260	1.880816	C:7	0	0	1	0	0	0	1	0	0	1	0	0	1	0	G	7.000000
39	108.095260	111.775623	3.680363	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	111.775623	113.714489	1.938866	B	11	11	0	0	0	1	0	0	1	0	0	0	0	1	G	7.000000
39	113.714489	115.498391	1.783902	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	G	7.000000
39	115.498391	116.512494	1.014103	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	G	7.000000
39	116.512494	117.441292	0.928798	B:min	11	11	0	0	1	0	0	0	1	0	0	0	0	1	G	7.000000
39	117.441292	119.310498	1.869206	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	G	7.000000
39	119.310498	121.191315	1.880817	B	11	11	0	0	0	1	0	0	1	0	0	0	0	1	G	7.000000
39	121.191315	123.141791	1.950476	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	G	7.000000
39	123.141791	125.022607	1.880816	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	G	7.000000
39	125.022607	125.742426	0.719819	B:min	11	11	0	0	1	0	0	0	1	0	0	0	0	1	G	7.000000
39	125.742426	126.984693	1.242267	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
39	126.984693	134.542789	7.558096	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	134.542789	138.304421	3.761632	C:7	0	0	1	0	0	0	1	0	0	1	0	0	1	0	G	7.000000
39	138.304421	142.077664	3.773243	G:7	7	7	0	0	1	0	0	1	0	1	0	0	0	1	G	7.000000
39	142.077664	143.865600	1.787936	D:7	2	2	1	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
39	143.865600	145.804467	1.938867	C:7	0	0	1	0	0	0	1	0	0	1	0	0	1	0	G	7.000000
39	145.804467	148.528020	2.723553	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	G	7.000000
39	148.528020	149.090090	0.562070	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	G	7.000000
39	149.090090	150.423634	1.333544	F#	6	6	0	1	0	0	0	0	1	0	0	0	1	0	G	7.000000
39	150.423634	152.817085	2.393451	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	G	7.000000
39	152.817085	157.648980	4.831895	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	7.000000
40	0.000000	0.421247	0.421247	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	9.000000
40	0.421247	1.148857	0.727610	F#:(1,4,b7)	6	6	0	0	0	0	1	0	1	0	0	0	0	1	A	9.000000
40	1.148857	4.997527	3.848670	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	4.997527	7.053628	2.056101	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	7.053628	8.899614	1.845986	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
40	8.899614	10.873310	1.973696	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
40	10.873310	12.742517	1.869207	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	C	0.000000
40	12.742517	16.538979	3.796462	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	C	0.000000
40	16.538979	18.477845	1.938866	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	18.477845	20.347052	1.869207	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
40	20.347052	22.251088	1.904036	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
40	22.251088	24.143514	1.892426	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	C	0.000000
40	24.143514	27.974807	3.831293	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	27.974807	31.771269	3.796462	F#:min	6	6	0	1	0	0	0	0	1	0	0	1	0	0	A	9.000000
40	31.771269	35.544512	3.773243	B:min	11	11	0	0	1	0	0	0	1	0	0	0	0	1	A	9.000000
40	35.544512	36.519750	0.975238	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	A	9.000000
40	36.519750	37.280399	0.760649	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	A	9.000000
40	37.280399	38.470226	1.189827	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	A	9.000000
40	38.470226	39.201655	0.731429	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	A	9.000000
40	39.201655	40.409092	1.207437	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	A	9.000000
40	40.409092	42.382789	1.973697	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	42.382789	44.217165	1.834376	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
40	44.217165	46.167641	1.950476	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
40	46.167641	48.036848	1.869207	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	C	0.000000
40	48.036848	51.937800	3.900952	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	C	0.000000
40	51.937800	53.876666	1.938866	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
40	53.876666	55.780702	1.904036	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
40	55.780702	57.673129	1.892427	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
40	57.673129	59.600385	1.927256	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	C	0.000000
40	59.600385	61.550861	1.950476	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	C	0.000000
40	61.550861	63.489727	1.938866	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	63.489727	67.367460	3.877733	B:min	11	11	0	0	1	0	0	0	1	0	0	0	0	1	A	9.000000
40	67.367460	71.198752	3.831292	C#:min	1	1	0	1	0	0	1	0	0	0	1	0	0	0	A	9.000000
40	71.198752	73.137619	1.938867	F#:min	6	6	0	1	0	0	0	0	1	0	0	1	0	0	A	9.000000
40	73.137619	75.088095	1.950476	B	11	11	0	0	0	1	0	0	1	0	0	0	0	1	A	9.000000
40	75.088095	76.968911	1.880816	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	A	9.000000
40	76.968911	77.955759	0.986848	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	A	9.000000
40	77.955759	78.687188	0.731429	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	A	9.000000
40	78.687188	79.894625	1.207437	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	A	9.000000
40	79.894625	80.660884	0.766259	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	A	9.000000
40	80.660884	81.821882	1.160998	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	A	9.000000
40	81.821882	83.749138	1.927256	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	83.749138	85.722834	1.973696	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
40	85.722834	87.626870	1.904036	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
40	87.626870	89.565736	1.938866	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	C	0.000000
40	89.565736	91.551043	1.985307	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	91.551043	93.466689	1.915646	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	93.466689	95.382335	1.915646	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
40	95.382335	97.332811	1.950476	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
40	97.332811	99.329727	1.996916	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
40	99.329727	101.222154	1.892427	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	C	0.000000
40	101.222154	103.184240	1.962086	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	103.184240	105.146326	1.962086	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	105.146326	109.058888	3.912562	F#:min	6	6	0	1	0	0	0	0	1	0	0	1	0	0	A	9.000000
40	109.058888	112.948231	3.889343	B:min	11	11	0	0	1	0	0	0	1	0	0	0	0	1	A	9.000000
40	112.948231	113.911859	0.963628	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	A	9.000000
40	113.911859	114.643287	0.731428	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	A	9.000000
40	114.643287	115.827505	1.184218	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	A	9.000000
40	115.827505	116.640204	0.812699	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	A	9.000000
40	116.640204	117.812811	1.172607	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	A	9.000000
40	117.812811	119.774897	1.962086	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	119.774897	121.713764	1.938867	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
40	121.713764	123.687460	1.973696	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
40	123.687460	125.579886	1.892426	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	C	0.000000
40	125.579886	131.268775	5.688889	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	C	0.000000
40	131.268775	135.216167	3.947392	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	A	9.000000
40	135.216167	139.093900	3.877733	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	C	0.000000
40	139.093900	140.434286	1.340386	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C	0.000000
41	0.000000	1.110561	1.110561	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C	0.000000
41	1.110561	2.359153	1.248592	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
41	2.359153	4.231622	1.872469	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
41	4.231622	6.213665	1.982043	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
41	6.213665	10.033348	3.819683	C:maj6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	C	0.000000
41	10.033348	11.995434	1.962086	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
41	11.995434	13.911080	1.915646	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
41	13.911080	17.520064	3.608984	C:maj6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	C	0.000000
41	17.520064	19.402600	1.882536	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
41	19.402600	21.295026	1.892426	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	C	0.000000
41	21.295026	23.129402	1.834376	F:maj7	5	5	1	0	0	0	1	1	0	0	0	1	0	0	C	0.000000
41	23.129402	25.300468	2.171066	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	C	0.000000
41	25.300468	27.250944	1.950476	D:min	2	2	0	0	1	0	0	1	0	0	0	1	0	0	C	0.000000
41	27.250944	29.166590	1.915646	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
41	29.166590	33.032713	3.866123	C:maj6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	C	0.000000
41	33.032713	34.936749	1.904036	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
41	34.936749	36.852395	1.915646	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
41	36.852395	40.706908	3.854513	C:maj6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	C	0.000000
41	40.706908	42.680604	1.973696	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
41	42.680604	44.556491	1.875887	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
41	44.556491	48.172123	3.615632	C:maj6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	C	0.000000
41	48.172123	50.029720	1.857597	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
41	50.029720	51.956976	1.927256	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	C	0.000000
41	51.956976	53.814572	1.857596	F:maj7	5	5	1	0	0	0	1	1	0	0	0	1	0	0	C	0.000000
41	53.814572	55.915978	2.101406	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	C	0.000000
41	55.915978	57.843234	1.927256	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
41	57.843234	59.782101	1.938867	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
41	59.782101	63.706273	3.924172	C:maj6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	C	0.000000
41	63.706273	65.621919	1.915646	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
41	65.621919	67.514346	1.892427	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	C	0.000000
41	67.514346	71.368858	3.854512	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	C	0.000000
41	71.368858	73.261284	1.892426	D:min	2	2	0	0	1	0	0	1	0	0	0	1	0	0	C	0.000000
41	73.261284	75.188541	1.927257	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
41	75.188541	78.985003	3.796462	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
41	78.985003	80.900649	1.915646	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
41	80.900649	82.793076	1.892427	E	4	4	0	0	0	0	1	0	0	0	1	0	0	1	C	0.000000
41	82.793076	86.624368	3.831292	A	9	9	0	1	0	0	1	0	0	0	0	1	0	0	C	0.000000
41	86.624368	88.551624	1.927256	D:min	2	2	0	0	1	0	0	1	0	0	0	1	0	0	C	0.000000
41	88.551624	90.444051	1.892427	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
41	90.444051	94.298563	3.854512	C	0	0	1	0	0	0	1	0	0	1	0	0	0	0	C	0.000000
41	94.298563	96.260649	1.962086	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
41	96.260649	98.187906	1.927257	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
41	98.187906	102.065638	3.877732	C:maj6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	C	0.000000
41	102.065638	103.992894	1.927256	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
41	103.992894	105.943371	1.950477	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
41	105.943371	109.577293	3.633922	C:maj6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	C	0.000000
41	109.577293	111.446500	1.869207	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
41	111.446500	113.327316	1.880816	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	C	0.000000
41	113.327316	115.231352	1.904036	F:maj7	5	5	1	0	0	0	1	1	0	0	0	1	0	0	C	0.000000
41	115.231352	117.344368	2.113016	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	C	0.000000
41	117.344368	119.341284	1.996916	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	C	0.000000
41	119.341284	121.210491	1.869207	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	C	0.000000
41	121.210491	124.844414	3.633923	C:maj6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	C	0.000000
41	124.844414	126.736840	1.892426	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	C	0.000000
41	126.736840	128.629266	1.892426	E:min	4	4	0	0	0	0	1	0	0	1	0	0	0	1	C	0.000000
41	128.629266	130.428813	1.799547	F:maj7	5	5	1	0	0	0	1	1	0	0	0	1	0	0	C	0.000000
41	130.428813	133.363112	2.934299	C:maj9	0	0	1	0	1	0	1	0	0	1	0	0	0	1	C	0.000000
41	133.363112	137.848163	4.485051	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C	0.000000
42	0.000000	0.440395	0.440395	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	7.000000
42	0.440395	1.148857	0.708462	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
42	1.148857	2.833846	1.684989	A:min7	9	9	1	0	0	0	1	0	0	1	0	1	0	0	G	7.000000
42	2.833846	5.008935	2.175089	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
42	5.008935	6.931435	1.922500	A:min7	9	9	1	0	0	0	1	0	0	1	0	1	0	0	G	7.000000
42	6.931435	8.769606	1.838171	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
42	8.769606	10.090791	1.321185	A:min	9	9	1	0	0	0	1	0	0	0	0	1	0	0	G	7.000000
42	10.090791	10.779093	0.688302	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	G	7.000000
42	10.779093	11.498912	0.719819	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
42	11.498912	12.799229	1.300317	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	G	7.000000
42	12.799229	14.076327	1.277098	D	2	2	0	0	1	0	0	0	1	0	0	1	0	0	G	7.000000
42	14.076327	15.388254	1.311927	F	5	5	1	0	0	0	0	1	0	0	0	1	0	0	G	7.000000
42	15.388254	16.735012	1.346758	G	7	7	0	0	1	0	0	0	0	1	0	0	0	1	G	7.000000
